mol_id,piID,GATS1i,P_VSA_p_3,LOGP99,Mp,P_VSA_charge_7,MATS1p,SpMax1_Bh(m),Fsp3,GATS1m,P_VSA_MR_7,SHED_DL,P_VSA_s_6,nR10,nR09,RBF,P_VSA_LogP_8,C-006,nCconj,P_VSA_LogP_4,F04[C-N],P_VSA_charge_11,nArOH,NaaaC,S3K,O-057,nR=Cs,P_VSA_charge_10,MATS1m,P_VSA_charge_1,nArX,F06[C-N],nCrt,F05[C-Cl],MDEC-44,MaxdssC,P_VSA_charge_5,C-040,C-034,C-039,P_VSA_MR_8,CATS2D_00_NN,nRNR2,nArNO2,s4_relPathLength_2,nArNH2,nRCO
TOX24221,0.4344112260376448,0.3958198490037228,0.4025105174524844,0.7043016828909483,0.0093026809331389,0.1390721048292546,0.5155755649277225,0.1916721567372063,0.472222222222222,0.2623420921131636,0.0535955010397052,0.7173555935139456,0.1058969933197119,0.0,0.0833333333333333,0.25,0.0,0.2631578947368421,0.0,0.0713740554247901,0.1964285714285714,0.0,0.0,0.0,0.1648444787656649,0.0,0.0,0.0,0.623630199160911,0.1011232466106868,0.0,0.2096774193548387,0.0,0.0,0.0,0.6973795548788821,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.2912376512376513,0.0,0.0
TOX24223,0.4147025331745732,0.2581704680522989,0.32112354568826,0.7345740324982616,0.011078881542635,0.2256945772867703,0.5507569671813473,0.1933036210383681,0.208333333333333,0.2042314921936262,0.0,0.4786415027685058,0.0975538420445975,0.0,0.0,0.222222222222222,0.0,0.0,0.0,0.0517557707930714,0.0714285714285714,0.0,0.04,0.0,0.075761662367696,0.04,0.0,0.087878414693431,0.6107304719322968,0.0737180232121073,0.25,0.0161290322580645,0.125,0.0,0.0,0.6920107265262943,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3892958892958893,0.0,0.0
TOX24226,0.4341041376706726,0.2808550497780225,0.2538016708153108,0.7057621312282946,0.0125273878088622,0.0800942991546058,0.5086171295020648,0.2357519582219438,0.0625,0.2279700664184228,0.0811140264326933,0.4124842489105192,0.0728953103814681,0.0,0.0,0.1578947368421052,0.0,0.0,0.0,0.0456025754079598,0.1071428571428571,0.0,0.0,0.0,0.052022220766091,0.0,0.0,0.039529159201891,0.6963978926630174,0.0081090749335074,0.0,0.032258064516129,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24227,0.2842785859939515,0.3636189312584714,0.1212528554009045,0.6850620998133091,0.009549773280888,0.0316717502739559,0.565541306758076,0.2075010035720392,0.7,0.2477224388896188,0.0535955010397052,0.2767375901392522,0.0345131127820738,0.0,0.0833333333333333,0.1875,0.0,0.0526315789473684,0.0,0.011977292771274,0.0714285714285714,0.004237860362322,0.0,0.0,0.0432126556308396,0.0,0.0,0.0,0.6363419618010039,0.042409200454785,0.0,0.0161290322580645,0.0,0.0,0.0,0.708526262496034,0.0998683622449769,0.0,0.25,0.0,0.0850786221756216,0.0,0.0,0.0,0.5555555555555554,0.25,0.0
TOX24236,0.3992526362917475,0.3917014205102143,0.3825061616800317,0.751142509128376,0.0082390171849816,0.1082113774022276,0.4864719960350709,0.1909208345584238,0.588235294117647,0.2765121593995131,0.0,0.2571338878350532,0.1248017688020448,0.0,0.0,0.408602150537634,0.0,0.3157894736842105,0.0,0.1227581882989293,0.0,0.0,0.08,0.0,0.2231915696386789,0.08,0.0,0.0442463220989162,0.6186020199722702,0.1077694150034486,0.0,0.0,0.0,0.0,0.001240260990925,0.6621555034150752,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24239,0.3985826954164309,0.3660645316957914,0.4940523520517755,0.7279591642463001,0.0091811789222217,0.287832382118463,0.5277120468718987,0.189452017750167,0.315789473684211,0.2600193563214114,0.0,0.52129313901114,0.1688208857408062,0.0,0.0,0.32,0.0,0.1052631578947368,0.0,0.1292874530062569,0.2142857142857142,0.0,0.08,0.0,0.2451568601838064,0.08,0.0,0.1639301578479148,0.6076307777569189,0.2205735544739604,0.0,0.064516129032258,0.0,0.0,0.0,0.708526262496034,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4706959706959706,0.0,0.0
TOX24241,0.1703205960530988,0.4401086955805285,0.0556934534203214,0.6897810151051089,0.0064133616094802,0.0065562040464673,0.4920051734513879,0.172880434952554,0.857142857142857,0.3271952124608971,0.0,0.2575333460797935,0.0471182914180014,0.0,0.0,0.363636363636364,0.0,0.0,0.0,0.0490480136990063,0.0,0.0,0.0,0.0,0.0750399384687459,0.04,0.0,0.0,0.5791628686454577,0.0355576462491378,0.0,0.0,0.0,0.0,0.0,0.6025542894726437,0.0,0.0666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0
TOX24247,0.2604698208600196,0.4392233882383028,0.0007653851808823,0.5750878282409482,0.0055315446247336,0.0,0.5697321049496226,0.1817287392034699,1.0,0.2760622051820554,0.0,0.0,0.2821402876310431,0.0,0.0,0.340425531914894,0.0,0.1578947368421052,0.0,0.0156979113829303,0.0,0.0030430338820047,0.0,0.0,0.086241266373147,0.0,0.0,0.0,0.5731248832270344,0.3383458774948277,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3377375197076253,0.0,0.0
TOX2425,0.3398109577407145,0.2240132176476759,0.1858612839894038,0.6962431299282463,0.0119851611076839,0.1961015869550358,0.5993248904352886,0.1891067474604813,0.0,0.2182110704452237,0.0,0.3106000744969766,0.0767691463788926,0.0,0.0,0.1481481481481482,0.0,0.0,0.0416666666666666,0.0825184040063566,0.0,0.0434450615318841,0.08,0.0,0.0425637590872201,0.08,0.0,0.0,0.5908479882828613,0.0711152924982757,0.0,0.0,0.0,0.0,0.0,0.6867973363071085,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24251,0.2456472476177588,0.3397735251673171,0.1204086128840332,0.6881875748809195,0.0091345012938973,0.1208794047739649,0.4963263488097891,0.1831093657595517,0.25,0.2561143396325945,0.0,0.1553000372484883,0.0372921514524017,0.0,0.0,0.2,0.0,0.0526315789473684,0.0,0.0304566439819026,0.0,0.0,0.04,0.0,0.0383401346950266,0.04,0.0,0.0252594691303063,0.6075409125130018,0.0447211768754311,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24252,0.1703205960530988,0.4401086955805285,0.0556934534203214,0.6897810151051089,0.0064133616094802,0.0065562040464673,0.4920051734513879,0.1714977018437147,0.857142857142857,0.3271952124608971,0.0,0.2575333460797935,0.0471182914180014,0.0,0.0,0.363636363636364,0.0,0.0,0.0,0.0490480136990063,0.0,0.0,0.0,0.0,0.1377424052641705,0.04,0.0,0.0,0.5791628686454577,0.0355576462491378,0.0,0.0,0.0,0.0,0.0,0.6014243853108197,0.0,0.0666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
TOX24266,0.3399389253107089,0.3452715543084857,0.2528027583732362,0.7171468384465558,0.0098602138791684,0.090988167330779,0.4999112016624057,0.1871557268409121,0.294117647058824,0.2758142722196368,0.0,0.2692515060368641,0.0076412964915104,0.0,0.0,0.292682926829268,0.0,0.0526315789473684,0.0,0.0,0.0178571428571428,0.0,0.0,0.0,0.0706268782617917,0.0,0.0,0.0252594691303063,0.625331908491267,0.0241675076824987,0.0,0.064516129032258,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.0,0.0
TOX24267,0.4083432753556856,0.4064807172802828,0.3254718430266158,0.7000694827531596,0.0090501033449762,0.1325159007827872,0.4725455192547433,0.191715146162344,0.444444444444444,0.2375368732199454,0.0,0.5120018812421935,0.104977053806753,0.1111111111111111,0.0,0.333333333333334,0.0,0.1052631578947368,0.0,0.0934206349862717,0.125,0.0887511686375534,0.0,0.0,0.1250193156853181,0.04,0.0,0.0,0.6239384838965377,0.0656509688418491,0.0,0.0967741935483871,0.0,0.0,0.0,0.6450552684291334,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.3203931815353986,0.0,0.0
TOX24268,0.3624307676578538,0.4077765306890857,0.3297896121685344,0.7085144108609622,0.0102714967919863,0.0655059789775586,0.4825229799731426,0.1941528464752994,0.380952380952381,0.1982519583162859,0.1249999999999999,0.2294361279008806,0.0819549920421058,0.0,0.0,0.296296296296296,0.1064884567333294,0.3684210526315789,0.0,0.0568969693904715,0.125,0.0,0.0,0.0,0.1057287475210409,0.04,0.0,0.0221231610494581,0.619477216697311,0.0447211768754311,0.125,0.064516129032258,0.0,0.0666666666666666,0.0,0.5641718385693462,0.0,0.0666666666666666,0.0,0.0,0.0,0.1666666666666666,0.5,0.0,0.5128205128205127,0.0,0.0
TOX24272,0.3404752258796104,0.3622581206551742,0.3439097910544036,0.697171638926887,0.0102127460394981,0.0670099218052284,0.5367978764699822,0.2055227409554466,0.590909090909091,0.2227810178211894,0.0,0.5122563056196937,0.089694460823732,0.0,0.0,0.317460317460318,0.0,0.2105263157894736,0.0,0.0934206349862717,0.125,0.0,0.0,0.0,0.1116180583305092,0.04,0.0,0.0,0.6336419731642617,0.0473239075892627,0.0,0.0483870967741935,0.0,0.0,0.0,0.663820384688671,0.2057513225279353,0.2,0.0,0.0,0.1752811264547309,0.1666666666666666,0.0,0.0,0.3394957983193279,0.0,0.0
TOX24280,0.4253060582532014,0.3730231849453857,0.2245825152457773,0.708888809519361,0.0098665797790392,0.1248504267779392,0.5051167706095412,0.1960452988278585,0.45,0.2498377610107879,0.0838527669697693,0.2973738933689475,0.0599053745174123,0.1111111111111111,0.0,0.1568627450980392,0.0,0.1052631578947368,0.0,0.0203765472868633,0.0892857142857142,0.0,0.0,0.2,0.0484332723509616,0.0,0.0555555555555555,0.0252594691303063,0.6347274249656487,0.0447211768754311,0.0,0.064516129032258,0.25,0.0,0.0,0.708526262496034,0.0503431229036879,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.410018552875696,0.0,0.0
TOX24288,0.4863608458425003,0.3095279254349971,0.1922205644747622,0.6809586917485377,0.0136879733659155,0.147076190216277,0.4712736685315849,0.2358540702233433,0.0,0.2381338606686971,0.1411704144291162,0.3839582939337017,0.1508184577193733,0.0,0.1666666666666666,0.0975609756097562,0.0,0.0,0.1666666666666666,0.1360863733799074,0.1071428571428571,0.0,0.0,0.0,0.0544922147139914,0.0,0.1111111111111111,0.026560478554187,0.6900190338502665,0.0300079541124111,0.0,0.064516129032258,0.0,0.0,0.0,0.6842033903123712,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
TOX24289,0.3864161017150343,0.4568217332044142,0.1830310367979291,0.6870613861718167,0.0095401861554861,0.1286132737930931,0.4585915275393234,0.2359905673245451,0.529411764705882,0.2580548069516177,0.018542904208108,0.2005818675001035,0.0307828960296815,0.0,0.0833333333333333,0.24,0.0,0.2105263157894736,0.0,0.031619449299001,0.1071428571428571,0.0,0.0,0.2,0.0691603670329063,0.0,0.0,0.0,0.7072752747740922,0.0165860290587306,0.0,0.0967741935483871,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
TOX243,0.2775903635799243,0.3844673342431142,0.3892382725486567,0.704999557711803,0.0160727671323692,0.0131124080929346,0.4817154496361738,0.2147138582577089,0.555555555555556,0.1459396878992717,0.0605145318601284,0.0,0.1165210853120027,0.0,0.0833333333333333,0.08,0.0,0.0,0.0,0.0425982536223375,0.0357142857142857,0.0,0.0,0.0,0.0467323451525187,0.0,0.1111111111111111,0.0,0.612709488914599,0.0,0.0,0.0,0.25,0.4,0.0,0.6687876779841873,0.0,0.1333333333333333,0.0,0.0,0.4064571212681532,0.0,0.0,0.0,0.4166666666666666,0.0,0.0
TOX24303,0.4939506322574722,0.3067102954408914,0.858182473667092,0.8104945291962239,0.01039984631437,0.3533383610960234,0.5385600927038314,0.2012261937714411,0.272727272727273,0.2299107316074903,0.0,0.6231167418889879,0.2462456413767818,0.0,0.0,0.307692307692308,0.0,0.1052631578947368,0.0833333333333333,0.0880650416575597,0.3214285714285714,0.0,0.0,0.0,0.2963808783696847,0.0,0.0,0.087878414693431,0.6129203507809315,0.2616531156344777,0.25,0.2903225806451612,0.0,0.0,0.0,0.6615618861774668,0.0,0.2666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2383928571428573,0.0,0.0
TOX24307,0.2226659611184962,0.3663333487357085,0.0725423336703747,0.6942168868160676,0.0073714808465127,0.019668612139402,0.5657789473442151,0.1905187681460423,1.0,0.34191102108946,0.0,0.1263586585453022,0.0296508549608913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135767844550139,0.0,0.0,0.0,0.620883527920525,0.0355576462491378,0.0,0.0,0.125,0.0,0.0142630013956382,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4148148148148146,0.0,0.0
TOX24309,0.4173285743440036,0.2991894503992285,0.1796284600103634,0.7030451989599393,0.0138765659206224,0.0490253967387591,0.4983107766075312,0.1993651158100574,0.0,0.1877092860640825,0.1071910020794101,0.0,0.0233208209674185,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0407530945737266,0.1071428571428571,0.0,0.0,0.4,0.0195466828995053,0.0,0.0,0.0,0.6335498281622216,0.0,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24316,0.2626282045617025,0.32246254795392,0.1124039059363015,0.6676124397441278,0.0097202736617827,0.0718540080352058,0.5368430288349063,0.2353703124623792,0.142857142857143,0.2700673451750051,0.0042754449793025,0.2044043522419772,0.0579417924025766,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.031619449299001,0.0,0.0,0.0,0.0,0.0531069710840866,0.0,0.0,0.0,0.7028582673376016,0.0484807103861166,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
TOX24317,0.3590584029105786,0.31556802220432,0.1161369901741243,0.6791451062078596,0.0127670707306607,0.0980507934775179,0.4831745150786067,0.2357456459192408,0.0,0.23573141162115,0.0578709460190078,0.1944729400846274,0.0992530578471774,0.1111111111111111,0.0,0.0869565217391304,0.0,0.0,0.0,0.0824526405677673,0.0178571428571428,0.0,0.04,0.2,0.0307236448622392,0.04,0.0,0.0177995153011922,0.6930532696533807,0.0355576462491378,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
TOX2432,0.5099120289269519,0.2092352092352091,0.2749196025305521,0.7384363263875382,0.0143995901716532,0.0399337185017069,0.5421795719874479,0.2038854647480647,0.0,0.2092352092352091,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.024561659839489,0.0,0.0,0.0,0.6329460923716759,0.0,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24320,0.118383267084939,0.6004405619297457,0.0465359182752477,0.6705893560501403,0.0052920780331252,0.0108938681761731,0.3717737317505124,0.161352626070512,1.0,0.4403811392361371,0.0,0.0540786139626321,0.0,0.0,0.0,0.266666666666666,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0714480163360067,0.0,0.0,0.0,0.5652017387966551,0.0150039770562055,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24328,0.4775868211747758,0.3544178880060056,0.2174840292077801,0.6440460120415527,0.0084328189655581,0.0800942991546058,0.5401054166115922,0.1926663033588196,0.535714285714286,0.2303553736980371,0.0,0.859172510545721,0.3005220550933034,0.1111111111111111,0.0,0.1728395061728394,0.0,0.0526315789473684,0.0416666666666666,0.1060652710807525,0.0,0.0908636797326658,0.08,0.0,0.1150778362635614,0.08,0.0,0.1225706023300161,0.6024165406952952,0.3394423537508624,0.0,0.0,0.0,0.0,0.0,0.6403540668842331,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.3770006928389127,0.0,0.0
TOX24340,0.4334418285734719,0.3215127149917971,0.1938777666984336,0.6815996600212999,0.0116640989614919,0.0490253967387591,0.4105767219402667,0.2364968409339881,0.0833333333333333,0.2056739904886317,0.2313186770738456,0.1022021761209886,0.1044973549855943,0.0,0.0833333333333333,0.235294117647058,0.0,0.0,0.0,0.0887928781428675,0.125,0.0917087757943004,0.0,0.1,0.0526095339166892,0.0,0.0,0.1011586539705244,0.6667075774459161,0.0091635306262932,0.375,0.1129032258064516,0.0,0.0,0.0,0.708526262496034,0.053204293002919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24342,0.3693642376111638,0.38751584104582,0.2393813983413416,0.7159580498503693,0.0090032490782837,0.1194315234334098,0.4752660821711025,0.1934493309794359,0.523809523809524,0.2392794225499905,0.0167420488635231,0.306495576521728,0.0578587623887514,0.0,0.0,0.214285714285714,0.0,0.0526315789473684,0.125,0.0508316537685813,0.0714285714285714,0.0443755843187766,0.0,0.0,0.0703067159239456,0.0,0.0555555555555555,0.0,0.6307612747177325,0.0424945689350853,0.0,0.064516129032258,0.125,0.0,0.0,0.7759033020410723,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24346,0.6979620363469232,0.3884148893471942,0.4908934260299826,0.7021349618921099,0.0098484127507212,0.0,0.5035567695464613,0.2785225600282377,0.619047619047619,0.2360076455633737,0.161520087821175,0.8336350943020123,0.4338257658016129,0.0,0.0833333333333333,0.287234042553192,0.0,0.1052631578947368,0.375,0.2310637902391698,0.7142857142857142,0.0,0.0,0.2,0.2535335116146948,0.0,0.2222222222222222,0.0,0.6447787152103963,0.0,0.0,1.0,0.625,0.0,0.0634756260037469,0.7861802596023287,0.0,0.4666666666666667,0.25,0.0,0.0,0.1666666666666666,0.0,0.0,0.2398960226716133,0.0,0.0
TOX24347,0.2593114133323206,0.3442934087403542,0.1515074439245505,0.6897885025293062,0.0099184271545718,0.1208794047739649,0.4642104301139503,0.1853697239470069,0.222222222222222,0.2293234470257782,0.0,0.0,0.0251087329486205,0.0,0.0,0.1904761904761904,0.0,0.0,0.0416666666666666,0.0216051160425517,0.0,0.0434450615318841,0.0,0.0,0.0340322377938043,0.0,0.0,0.0252594691303063,0.6194144628504683,0.0091635306262932,0.0,0.0,0.0,0.0,0.0,0.7204993442736053,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24352,0.2545283220293623,0.3442934087403542,0.1515074439245505,0.6823649322111576,0.0099184271545718,0.0082402911193998,0.4642104301139503,0.1836273882095246,0.222222222222222,0.2293234470257782,0.0,0.0,0.0251087329486205,0.0,0.0,0.285714285714286,0.0,0.0,0.0,0.0230734944760968,0.0,0.0,0.0,0.0,0.0454435412318254,0.0,0.0,0.0,0.6194144628504684,0.0091635306262932,0.0,0.0,0.0,0.0,0.0,0.6775552997014187,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24353,0.2594648369184784,0.3523857720572114,0.1569025472117384,0.6882070440360506,0.0095454596820063,0.0310689024158467,0.469159080717499,0.1837026021293138,0.3,0.2435751916670265,0.0,0.0,0.0251087329486205,0.0,0.0,0.333333333333334,0.0,0.0526315789473684,0.0,0.0230734944760968,0.0,0.0,0.0,0.0,0.0579009409377293,0.0,0.0,0.0,0.6188217894112624,0.0091635306262932,0.0,0.0,0.0,0.0,0.0,0.6829875312486501,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24354,0.1795308641987562,0.5700907940242914,0.0430227347813731,0.6624619172003954,0.0056589459727207,0.0120031381345539,0.4363172486994076,0.1719760057380648,1.0,0.3591008166533657,0.0,0.1622358418878965,0.0593017099217826,0.0,0.0,0.482758620689656,0.0,0.2631578947368421,0.0,0.0,0.0178571428571428,0.0,0.0,0.0,0.1134182812562648,0.0,0.0,0.0,0.5884210900575443,0.0711152924982757,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
TOX24355,0.3275311802445873,0.3022414094194285,0.2242415538783878,0.705941545167477,0.0110352309239594,0.0164805822387997,0.5286578749184409,0.1849412930465652,0.142857142857143,0.2678918155170828,0.0,0.2044043522419772,0.0,0.0,0.0,0.258064516129032,0.0,0.1052631578947368,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0581575857876213,0.0,0.0,0.0,0.6211170561406963,0.0150039770562055,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24356,0.2493200819342731,0.3622112868758685,0.1166030614738811,0.6728761812516239,0.0087001887169132,0.0082402911193998,0.5328374519544818,0.1830631034255557,0.333333333333333,0.29527021514774,0.0,0.3642071507893679,0.0296508549608913,0.0,0.0,0.333333333333334,0.0,0.1578947368421052,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0570643865228302,0.0,0.0,0.0,0.599493556163122,0.0505616233053434,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24357,0.2464191672275198,0.3397735251673171,0.1217944489011391,0.6791510968571414,0.0091345012938973,0.0572656878581588,0.4963263488097891,0.184029566396695,0.25,0.2561143396325945,0.0,0.1553000372484883,0.0372921514524017,0.0,0.0,0.2,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0327277260363382,0.0,0.0,0.0252594691303063,0.6075409125130018,0.0447211768754311,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24359,0.2462942590796771,0.4332386171230942,0.095219619650548,0.7304736224743922,0.0070829488053579,0.019668612139402,0.4838723853533302,0.1752191532048481,0.933333333333333,0.3380724057943742,0.0,0.0,0.0251087329486205,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0230734944760968,0.0,0.0,0.0,0.0,0.168614873668429,0.0,0.0,0.0,0.6165868684245004,0.0091635306262932,0.0,0.0,0.0,0.0,0.0,0.7102782167069455,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX2436,0.3467304227589509,0.2690217813622777,0.2064466390991262,0.7103175129101017,0.0101479455992276,0.121087579762785,0.5893247381111874,0.1907780330153052,0.235294117647059,0.2488904750846599,0.0,0.3459657332252345,0.1064200013397838,0.0,0.0,0.25,0.0,0.0,0.0,0.1099613016628113,0.0,0.0,0.08,0.0,0.0641340299642699,0.12,0.0,0.0,0.5944845388075366,0.1066729387474139,0.0,0.0,0.0,0.0,0.0,0.5758033288612272,0.0,0.0666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
TOX24360,0.1795308641987562,0.4509454855577456,0.0779374369575626,0.7037670399205671,0.0061874903047584,0.0065562040464673,0.4973245371213615,0.173631901606665,1.0,0.4133767213766571,0.0,0.3576654190590182,0.0296508549608913,0.0,0.0,0.375,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.1418105259742463,0.0,0.0,0.0,0.5811258344392698,0.0355576462491378,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555554,0.0,0.0
TOX24361,0.1974758778407318,0.3610410677599228,0.0416094164846979,0.6393016343301977,0.0060190640881246,0.0131124080929346,0.5703177345752648,0.1730762474867692,0.666666666666667,0.2862108174714514,0.0,0.2572426899753904,0.0804700525403844,0.0,0.0,0.4,0.0,0.0,0.0,0.0425982536223375,0.0714285714285714,0.0,0.0,0.0,0.1202394268575865,0.0,0.0,0.0,0.5821891138425077,0.0,0.0,0.064516129032258,0.0,0.0,0.0,0.6742172488465792,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24362,0.1926034977561443,0.4131624707534942,0.0468008039119559,0.6649628971946128,0.0083160284533661,0.0065562040464673,0.4240837979913441,0.1765064489533901,0.6,0.185326819969234,0.0,0.0,0.0425761694057306,0.0,0.0,0.0,0.0,0.0,0.0,0.0461469889521935,0.0,0.0,0.0,0.0,0.0253067703884122,0.0,0.0,0.0,0.6199094161891837,0.0091635306262932,0.0,0.0,0.0,0.0,0.0,0.64786634355195,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24363,0.2040577631939166,0.4700541357281771,0.1058154524204827,0.7166313668258815,0.0066191480954936,0.0293848153429143,0.4472364437074687,0.1730195889975555,0.916666666666667,0.3482281329103314,0.0,0.0,0.0251087329486205,0.0,0.0,0.54054054054054,0.0,0.0526315789473684,0.0,0.0230734944760968,0.0,0.0,0.0,0.0,0.1918554930465224,0.0,0.0,0.0,0.6031304351062927,0.0091635306262932,0.0,0.0,0.0,0.0,0.0,0.7021608737552694,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24364,0.1319805210890405,0.3884828314506057,0.2166643221525194,0.6996516529282943,0.0143339831968225,0.0131124080929346,0.502688734041203,0.3634436021841173,1.0,0.1451813586020219,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.2500000000000001,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.1120771871627567,0.0,0.0,0.0,0.6087761901900045,0.0,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.2500000000000001,0.0,0.0,0.0,0.0,0.0,0.0
TOX24365,0.1615763378602751,0.5267574845220628,0.0654587067242834,0.6681542687139254,0.0058729758133472,0.068485833889341,0.4572636253130882,0.1723559023317057,0.8,0.3281338629096486,0.0,0.1081572279252643,0.0403201387554746,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0179421299707007,0.0535714285714285,0.0,0.0,0.0,0.1229253955968597,0.0,0.0,0.0,0.5773610892287312,0.042409200454785,0.0,0.0,0.0,0.0,0.0,0.6342857646838714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOX24369,0.2363264554275476,0.5059282444285028,0.1204742372278335,0.6785535565778065,0.0090793076930244,0.0490253967387591,0.3857941283127698,0.1820230601401351,0.285714285714286,0.2656551670034237,0.0535955010397052,0.0,0.0116604104837093,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0287758018024526,0.0,0.0,0.0,0.0,0.0271966748502497,0.0,0.0,0.0,0.6301346819100709,0.0026027307138315,0.0,0.0,0.0,0.0,0.0,0.708526262496034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
